,company_name,status,country_code,state_code,days_in_op,first_funding_dayinop,sa_funded_daysop,cr_funded_daysop,ag_funded_daysop,ve_funded_daysop,CA,NY,MA,TX,WA,founded_month,ave_inf_y,sa_raised_amount_usd_adj,ag_raised_amount_usd_adj,ve_raised_amount_usd_adj,cr_raised_amount_usd_adj,software,Biotech,health,web,mobile,enterprise,hardware,advertising,security,manufacturing,social,semiconductor,medical,consulting,education,search,messaging,news,transportation,fashion
8023,Qgiv,operating,USA,FL,3989.0,2221.0,0.0,0.0,2273.0,2876.0,0,0,0,0,0,1,18.72727273,0.0,975000.0,117000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024,QHB HOLDINGS,operating,USA,NC,4355.0,2002.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8029,QlikTech,ipo,USA,PA,8372.0,4357.0,0.0,0.0,0.0,4357.0,0,0,0,0,0,1,13.595959599999999,0.0,0.0,7124999.999999999,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030,Qlusters,closed,USA,CA,5450.0,1315.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8032,QoL Meds,operating,USA,PA,6181.0,3877.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8034,Qovia,acquired,USA,MD,5085.0,658.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,Qpixel Technology,operating,USA,CA,4720.0,1260.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8039,QSecure,closed,USA,CA,4720.0,944.0,944.0,0.0,0.0,1826.0,1,0,0,0,0,1,17.58181818,5110000.0,0.0,12410000.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8041,Qterics,operating,USA,MN,4720.0,4361.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8042,Qteros,operating,USA,MA,7277.0,4243.0,4243.0,0.0,0.0,0.0,0,0,1,0,0,1,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043,Quackenworth,operating,USA,CA,4355.0,3505.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8044,Quad/Graphics,ipo,USA,WI,16408.0,15823.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,3.0909090910000003,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,Quail Surgical & Pain Management Center,operating,USA,NV,6911.0,5397.0,0.0,0.0,0.0,5397.0,0,0,0,0,0,1,15.21212121,0.0,0.0,22400.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050,Quality Systems,ipo,USA,CA,15312.0,13191.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,3.97979798,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051,Quality Technology Services,ipo,USA,KS,3742.0,1724.0,0.0,0.0,0.0,1724.0,0,0,0,0,0,9,18.72727273,0.0,0.0,19500000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8052,Qualnetics,operating,USA,WA,4720.0,3810.0,0.0,0.0,0.0,3810.0,0,0,0,0,1,1,17.58181818,0.0,0.0,322377.49,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,Qualtrics,operating,USA,UT,5085.0,3787.0,0.0,0.0,0.0,3787.0,0,0,0,0,0,1,17.16969697,0.0,0.0,49700000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8054,Qualys,ipo,USA,CA,6181.0,1776.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8055,Quanta Services,ipo,USA,TX,6911.0,2114.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8056,Quantec Geoscience,operating,USA,NV,10929.0,7649.0,0.0,0.0,0.0,7649.0,0,0,0,0,0,1,10.07070707,0.0,0.0,1290000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8057,Quantia,operating,USA,MA,4355.0,1915.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8058,Quantivo,acquired,USA,CA,3989.0,1103.0,1103.0,0.0,0.0,0.0,1,0,0,0,0,1,18.72727273,5538000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,QuantRx Biomedical,operating,USA,OR,10929.0,8626.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,10.07070707,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8060,Quantum Group,operating,USA,FL,7308.0,5114.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,14.39393939,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,Quantum Health,operating,USA,OH,6181.0,5500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062,Quantum Secure,operating,USA,CA,4355.0,1032.0,1032.0,0.0,0.0,0.0,1,0,0,0,0,1,18.08080808,2655000.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063,QuantumShift Communications,acquired,USA,CA,6911.0,1014.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8064,QuantumSphere,operating,USA,CA,5085.0,4427.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8066,Quark Pharmaceuticals,operating,USA,CA,7673.0,4964.0,0.0,0.0,0.0,0.0,1,0,0,0,0,12,13.96969697,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8067,Quarry Technologies,operating,USA,MA,6546.0,2251.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,15.46464646,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,Quartics,closed,USA,CA,4720.0,1391.0,0.0,0.0,0.0,2582.0,1,0,0,0,0,1,17.58181818,0.0,0.0,4745000.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,QuatRx Pharmaceuticals,operating,USA,MI,5816.0,2698.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8071,Quepasa,ipo,USA,FL,6760.0,3895.0,4961.0,0.0,0.0,0.0,0,0,0,0,0,6,15.21212121,8640000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8072,Quellan,acquired,USA,CA,5450.0,126.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8073,Queplix,closed,USA,CA,4355.0,2070.0,2070.0,0.0,0.0,0.0,1,0,0,0,0,1,18.08080808,1125000.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,Quickcomm Software Solutions,operating,USA,NY,6911.0,3626.0,3626.0,0.0,0.0,0.0,0,1,0,0,0,1,15.21212121,2624000.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078,Quickfilter Technologies,operating,USA,TX,4720.0,1798.0,0.0,0.0,0.0,2535.0,0,0,0,1,0,1,17.58181818,0.0,0.0,1225265.58,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8079,QuickGifts,operating,USA,TX,5085.0,3172.0,3443.0,0.0,0.0,3761.0,0,0,0,1,0,1,17.16969697,710000.0,0.0,227200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,Quickoffice,acquired,USA,TX,8372.0,4527.0,4527.0,0.0,0.0,4748.0,0,0,0,1,0,1,13.595959599999999,3989999.9999999995,0.0,6554999.999999999,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8082,Quickshift,operating,USA,TX,5816.0,2025.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,16.39393939,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084,QuickZip Sheet,operating,USA,CO,5816.0,5511.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085,Quidsi,acquired,USA,NJ,3989.0,608.0,608.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,3120000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8087,QuietStream Financial,operating,USA,NC,5816.0,2232.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8088,Quigo,acquired,USA,NY,5816.0,1521.0,1521.0,0.0,0.0,2714.0,0,1,0,0,0,1,16.39393939,3400000.0000000005,0.0,20400000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8089,QuikCycle,closed,USA,CA,6546.0,3346.0,0.0,0.0,0.0,3346.0,1,0,0,0,0,1,15.46464646,0.0,0.0,5785000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091,Quinnova Pharmaceuticals,operating,USA,PA,4720.0,1427.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8092,QuinStreet,ipo,USA,CA,6091.0,619.0,0.0,0.0,0.0,0.0,1,0,0,0,0,4,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8093,Quintessence Biosciences,closed,USA,WI,5816.0,4560.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8095,QUIQ,operating,USA,PA,4355.0,2188.0,2848.0,0.0,2188.0,0.0,0,0,0,0,0,1,18.08080808,937500.0,600000.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8096,Quisic,operating,USA,CA,7277.0,1580.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8097,Qumu,acquired,USA,CA,4720.0,1237.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103,QuVIS,operating,USA,KS,8007.0,4232.0,0.0,0.0,0.0,4232.0,0,0,0,0,0,1,13.96969697,0.0,0.0,3245000.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8104,Qvidian,operating,USA,MA,14216.0,11687.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,5.121212121,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8106,Qylur Security Systems,operating,USA,CA,3989.0,1558.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8108,R.A. Burch Construction,operating,USA,CA,11660.0,10844.0,0.0,10844.0,0.0,0.0,1,0,0,0,0,1,9.494949495,0.0,0.0,0.0,5986000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109,R + B Group,operating,USA,TX,7703.0,6882.0,0.0,0.0,0.0,0.0,0,0,0,1,0,11,13.96969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8110,R-Health,closed,USA,PA,6546.0,5641.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.46464646,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111,R&R Sy-Tec,operating,USA,OR,17138.0,15965.0,0.0,0.0,0.0,15965.0,0,0,0,0,0,1,2.7070707069999997,0.0,0.0,75000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8112,R2integrated,operating,USA,MD,4720.0,3668.0,0.0,0.0,0.0,3668.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113,Racemi,operating,USA,GA,5450.0,1765.0,1765.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,4480000.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114,Rachis Corporation,acquired,USA,MA,6911.0,1783.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8115,Rackspace,ipo,USA,TX,6546.0,790.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,15.46464646,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8116,Radar Corporation,operating,USA,CA,5085.0,2883.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117,RadarFind,operating,USA,NC,4720.0,2303.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,RADEUM,operating,USA,UT,4720.0,2406.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8121,Radianse,operating,USA,NH,4355.0,188.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122,Radiant Research,operating,USA,AZ,8738.0,4642.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,13.17171717,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8123,RadiantBlue Technologies,operating,USA,CO,3989.0,2076.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8126,Radio Waves,operating,USA,MA,12025.0,9189.0,0.0,0.0,0.0,9189.0,0,0,1,0,0,1,9.060606061,0.0,0.0,39600.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8127,RadioRx,operating,USA,CA,5085.0,4124.0,4124.0,0.0,0.0,0.0,1,0,0,0,0,1,17.16969697,14519507.809999999,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8129,RadioShack,ipo,USA,TX,35401.0,34627.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0.747474747,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130,Radiospire Networks,operating,USA,MA,3989.0,524.0,0.0,0.0,0.0,524.0,0,0,1,0,0,1,18.72727273,0.0,0.0,7020000.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8131,Radisphere Radiology,operating,USA,CT,5450.0,3606.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8132,Radius Health,ipo,USA,MA,4416.0,1248.0,0.0,0.0,0.0,2944.0,0,0,1,0,0,11,17.58181818,0.0,0.0,20184500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8135,rag & bone,operating,USA,NY,5085.0,4021.0,0.0,0.0,0.0,4021.0,0,1,0,0,0,1,17.16969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8136,Rage Frameworks,operating,USA,MA,5450.0,4683.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,16.88888889,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137,Rage in the Cage,operating,USA,AZ,7105.0,6715.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138,RagingWire,operating,USA,CA,5816.0,5009.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139,RAIDCore,closed,USA,NH,5816.0,1406.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,16.39393939,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8140,RailComm,operating,USA,NY,6181.0,5599.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141,RailRunner,operating,USA,MA,7277.0,6580.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,14.84848485,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8144,RainDance Technologies,operating,USA,MA,4355.0,1202.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8145,Rainfinity,acquired,USA,CA,6546.0,700.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.46464646,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8146,Rainmaker Systems,operating,USA,CA,6181.0,5908.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8147,RainStor,acquired,USA,CA,4355.0,1867.0,0.0,0.0,2990.0,0.0,1,0,0,0,0,1,18.08080808,0.0,738620.25,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8149,Raizlabs,operating,USA,MA,4467.0,3777.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9,17.58181818,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8151,Rakuten MediaForge,acquired,USA,UT,3989.0,546.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8152,Rally Software,acquired,USA,CO,5450.0,1990.0,0.0,0.0,0.0,3291.0,0,0,0,0,0,1,16.88888889,0.0,0.0,11200000.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,Ramamia,operating,USA,FL,6926.0,4306.0,0.0,0.0,4306.0,0.0,0,0,0,0,0,12,14.84848485,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154,Rambus,ipo,USA,CA,9468.0,7337.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,12.2020202,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8158,RampRate Sourcing Advisors,operating,USA,CA,5737.0,-3715.0,0.0,0.0,0.0,-3715.0,1,0,0,0,0,3,16.39393939,0.0,0.0,680000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8160,Ranch Networks,operating,USA,NJ,5816.0,2431.0,0.0,0.0,0.0,2431.0,0,0,0,0,0,1,16.39393939,0.0,0.0,680000.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8161,Randolph Hospital,operating,USA,NC,32114.0,31274.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.727272727,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8164,Rapid Diagnostek,operating,USA,WI,10929.0,8794.0,0.0,0.0,0.0,9653.0,0,0,0,0,0,1,10.07070707,0.0,0.0,1993050.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166,Rapid Pathogen Screening,operating,USA,FL,4355.0,2231.0,0.0,0.0,0.0,2892.0,0,0,0,0,0,1,18.08080808,0.0,0.0,3885000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167,Rapid7,ipo,USA,MA,5816.0,3182.0,0.0,0.0,0.0,3182.0,0,0,1,0,0,1,16.39393939,0.0,0.0,4760000.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169,Rapport,closed,USA,VA,5450.0,1662.0,1662.0,0.0,0.0,0.0,0,0,0,0,0,1,16.88888889,4900000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,Ras Labs,operating,USA,MA,4720.0,4598.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171,Raser Technologies,closed,USA,UT,4720.0,2533.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,17.58181818,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,RASILIENT SYSTEMS,operating,USA,CA,5450.0,3061.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,16.88888889,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175,rateGenius,operating,USA,TX,6181.0,4163.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8176,Sixth Sense Media,operating,USA,NC,6181.0,1154.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,RateItAll,operating,USA,CA,6181.0,3463.0,3463.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,924000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,Ratio,operating,USA,WI,3989.0,2015.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181,RaveMobileSafety.com,operating,USA,NY,4050.0,297.0,0.0,0.0,0.0,0.0,0,1,0,0,0,11,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182,Raven Biotechnologies,acquired,USA,CA,6181.0,1463.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,15.82828283,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8183,Raven Rock Workwear,operating,USA,OH,4355.0,1987.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8184,Ravenflow,operating,USA,CA,5816.0,2167.0,2167.0,0.0,0.0,2972.0,1,0,0,0,0,1,16.39393939,6596000.000000001,0.0,3400000.0000000005,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8185,Ravgen,operating,USA,MD,5816.0,4515.0,0.0,0.0,4515.0,0.0,0,0,0,0,0,1,16.39393939,0.0,742330.8400000001,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8187,Raydiance,operating,USA,CA,4355.0,1048.0,0.0,0.0,0.0,1048.0,1,0,0,0,0,1,18.08080808,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8188,RaySat,acquired,USA,VA,6911.0,2731.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,15.21212121,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8189,Raytheon Co.,ipo,USA,MA,34118.0,31968.0,0.0,0.0,0.0,0.0,0,0,1,0,0,7,0.696969697,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8190,RayV,acquired,USA,NY,3989.0,730.0,730.0,0.0,0.0,0.0,0,1,0,0,0,1,18.72727273,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
